"url","page_type","title","h1","meta_description","canonical","indexability","author","reviewer","date","category","primary_keyword","secondary_keywords","parent_page","child_pages","status","redirect_target"
"https://livingwitharthritis.org.uk/complaints","complaints","Complaints Procedure | Living With Arthritis UK","Complaints Procedure","Our complaints procedure explains how to raise a concern about Living With Arthritis UK, what happens next, and how we will respond fairly and promptly.","https://livingwitharthritis.org.uk/complaints","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/donate","donate","Donate to Living With Arthritis UK","Help us keep arthritis support free for everyone","Support Living With Arthritis UK: Donate to fund free arthritis education, research & community support. Help others manage arthritis better.","https://livingwitharthritis.org.uk/donate","indexable","","","","","donate to arthritis charity","arthritis charity|arthritis foundation|arthritis research|arthritis helpline|fundraising ideas for health charity|arthritis events|arthritis advocacy|financial help for arthritis patients|joint pain charity|arthritis support|arthritis awareness|volunteer for charity","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/uk-arthritis","guides","Complete UK Arthritis Guide 2025 | Living With Arthritis","The Complete UK Arthritis Guide","Definitive UK arthritis guide: types (OA, RA, PsA), symptoms, treatments, self-management and support for the 10 million affected.","https://livingwitharthritis.org.uk/guides/uk-arthritis","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/health-services","guides","UK Arthritis Health Services Guide | Living With Arthritis","Arthritis Services Guide","Guide to UK arthritis services: GP referral, first contact physio, rheumatology clinics, pain management, joint replacement and mental health.","https://livingwitharthritis.org.uk/guides/health-services","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/diet","guides","Anti-Inflammatory Arthritis Diet | UK Guide","Diet & Nutrition Guide for Arthritis","Best diet for arthritis: Mediterranean plan, anti-inflammatory foods, omega-3, turmeric, supplements and sample UK meal plans.","https://livingwitharthritis.org.uk/guides/diet","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/exercise","guides","Best Arthritis Exercises | UK Patient Guide","Exercise Guide for Arthritis","Evidence-based arthritis exercise guide: low-impact aerobic, strength, flexibility, water and chair routines for knee, hip, hand & shoulder.","https://livingwitharthritis.org.uk/guides/exercise","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/arthritis-pain-relief","guides","Arthritis Pain Relief: Evidence-Based UK Tips | LWA","Arthritis Pain Relief","Practical UK guide to arthritis pain relief — movement, heat & cold, topical NSAIDs, diet, sleep and when to see your GP. Written for everyday use.","https://livingwitharthritis.org.uk/guides/arthritis-pain-relief","indexable","Living With Arthritis","","2026-06-12","","arthritis pain relief","arthritis pain relief tips|joint pain relief|how to relieve arthritis pain|arthritis pain management uk|arthritis flare relief|natural arthritis pain relief","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/can-exercise-make-osteoarthritis-worse","guides","Can exercise make osteoarthritis worse? UK clinical answer","Can exercise make osteoarthritis worse?","Short answer: no. NICE-aligned guide explaining why exercise does not wear joints out, how to tell productive soreness from a flare, and a framework for balancing rest with movement.","https://livingwitharthritis.org.uk/guides/can-exercise-make-osteoarthritis-worse","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/hip-exercises-for-osteoarthritis","guides","Hip exercises for osteoarthritis: 8-move UK physio-aligned routine","Hip exercises for osteoarthritis","A safe, NICE-aligned home routine of eight hip exercises for osteoarthritis — with warm-up, weekly plan, flare-up modifications and progression rules.","https://livingwitharthritis.org.uk/guides/hip-exercises-for-osteoarthritis","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/shoulder-pain-relief","guides","Shoulder pain relief: UK physio-aligned exercises & self-care","Shoulder pain relief","Why your shoulder is in pain and how to relieve it — a staged mobility and strengthening routine, fast-relief measures, red flags and when to see a GP.","https://livingwitharthritis.org.uk/guides/shoulder-pain-relief","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/benefits-pip","guides","UK Arthritis Benefits & PIP Guide | Living With Arthritis","Benefits & PIP Support Guide","Guide to UK benefits for arthritis: PIP, Attendance Allowance, Blue Badge, Motability, workplace rights and Disabled Facilities Grant.","https://livingwitharthritis.org.uk/guides/benefits-pip","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/knee-replacement-surgery","guides","Knee Replacement Surgery UK — Guide | Living With Arthritis","Knee Replacement Surgery: A UK Patient Guide","UK patient guide to knee replacement: when to consider it, prehab, hospital stay, recovery timeline, exercises, risks and waiting-list options.","https://livingwitharthritis.org.uk/guides/knee-replacement-surgery","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/steroids-for-arthritis","guides","Steroids for Arthritis — UK Guide | Living With Arthritis","Steroids for Arthritis","UK guide to steroid injections and tablets for arthritis: how they work, what to expect, side effects, frequency limits and how to access them.","https://livingwitharthritis.org.uk/guides/steroids-for-arthritis","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/azathioprine-for-arthritis","guides","Azathioprine for Arthritis — UK Patient Guide","Azathioprine for Arthritis","UK guide to azathioprine for arthritis: how it works, who it's for, TPMT testing, blood monitoring, side effects and safe long-term use.","https://livingwitharthritis.org.uk/guides/azathioprine-for-arthritis","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/febuxostat-for-gout","guides","Febuxostat for Gout — UK Guide | Living With Arthritis","Febuxostat for Gout","UK guide to febuxostat (Adenuric) for gout: how it works, dosing, monitoring, side effects, how it compares with allopurinol, and lifestyle tips.","https://livingwitharthritis.org.uk/guides/febuxostat-for-gout","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/painkillers-and-nsaids","guides","Painkillers & NSAIDs for Arthritis | UK Guide","Painkillers & NSAIDs for Arthritis","UK guide to painkillers and NSAIDs for arthritis: topical gels, ibuprofen, naproxen, paracetamol, codeine — what to use, avoid, and review.","https://livingwitharthritis.org.uk/guides/painkillers-and-nsaids","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/press","press","Press & Media Kit | Living With Arthritis UK","Press & Media Kit","Press resources, key facts, expert spokespeople and brand assets for Living With Arthritis UK — a free physiotherapy and arthritis support charity.","https://livingwitharthritis.org.uk/press","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/partners","partners","Partner With Us | Living With Arthritis UK","Partner With Us","Partner with Living With Arthritis UK — public health bodies, GP practices, health charities and community groups working together.","https://livingwitharthritis.org.uk/partners","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/stories","stories","Real Arthritis Stories | Living With Arthritis UK","Real Stories, Real People","Real UK stories from people living with arthritis — honest, first-person accounts of diagnosis, treatment, work, family life and everyday coping strategies.","https://livingwitharthritis.org.uk/stories","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/expert-articles","expert-articles","Expert Arthritis Articles by UK Clinicians","Expert-Contributed Articles","Evidence-based arthritis articles by HCPC physiotherapists, consultant rheumatologists, registered dietitians and clinical psychologists.","https://livingwitharthritis.org.uk/expert-articles","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/resources-directory","resources-directory","UK Arthritis Resource Directory | Living With Arthritis","UK Arthritis Resource Directory","Arthritis resource directory: free UK guides, webinars, e-books, anti-inflammatory recipes and support groups to help you manage arthritis effectively.","https://livingwitharthritis.org.uk/resources-directory","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/health-tools","health-tools","Interactive Health Tools | Living With Arthritis UK","Your Arthritis Health Toolkit","Free interactive arthritis health tools: symptom quiz, inflammation risk calculator and personalised results — all free to use.","https://livingwitharthritis.org.uk/health-tools","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/services","services","Arthritis Support Services UK | Living With Arthritis","Arthritis Support Services for Everyone in the UK","Free arthritis support services in the UK — virtual physiotherapy, personalised exercise plans, anti-inflammatory diet guidance and 24/7 community help.","https://livingwitharthritis.org.uk/services","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/faq","faq","Arthritis FAQs UK – Symptoms, Treatment & Diet","Arthritis Questions Answered by UK Clinicians","Arthritis FAQs answered by UK clinicians — symptoms, treatment, diet, exercise & how to access free Living With Arthritis support.","https://livingwitharthritis.org.uk/faq","indexable","","","","","what causes arthritis","is arthritis curable|how to reduce joint inflammation|best pain relief for arthritis|difference between osteoarthritis and rheumatoid arthritis|exercises to avoid with arthritis|how to support someone with chronic pain|arthritis symptoms|arthritis treatment|arthritis medication|arthritis diet|anti-inflammatory diet|arthritis flare up|joint swelling causes|natural remedies for arthritis|arthritis FAQ","/","","indexable",""
"https://livingwitharthritis.org.uk/contact","contact","Contact Us | Living With Arthritis UK","Contact Living With Arthritis UK","Contact Living With Arthritis: Get in touch with our team. WhatsApp, email & helpline support for arthritis questions & guidance.","https://livingwitharthritis.org.uk/contact","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/arthritis-waiting-list-help","arthritis-waiting-list-help","Arthritis Waiting List Help — Free UK Support","Arthritis Waiting List Help","Stuck on the rheumatology waiting list? Get free, evidence-based arthritis help, exercises, diet plans and a waiting time calculator for UK patients.","https://livingwitharthritis.org.uk/arthritis-waiting-list-help","indexable","","","","","arthritis waiting list","rheumatology waiting time UK|rheumatology referral|arthritis help while waiting on referral","/","","indexable",""
"https://livingwitharthritis.org.uk/tools/waiting-time","tools","Arthritis Waiting Time Calculator | Free UK Tool","Arthritis Waiting Time Calculator","Free rheumatology waiting time calculator for UK patients. Estimate your wait by region, urgency and condition — get a personalised action plan.","https://livingwitharthritis.org.uk/tools/waiting-time","indexable","","","","","rheumatology waiting time calculator","rheumatology waiting list UK|arthritis referral wait|rheumatology wait by region","/","","indexable",""
"https://livingwitharthritis.org.uk/pedometer","pedometer","Free Step Counter & Pedometer | Living With Arthritis UK","Daily Step Counter","Free pedometer for arthritis: track steps, distance, calories and streaks. Built to support gentle low-impact walking for joint health.","https://livingwitharthritis.org.uk/pedometer","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/gallery","gallery","Arthritis Image Gallery | Living With Arthritis UK","50 Creative Commons photographs","A curated gallery of 50 Creative Commons images covering arthritis, joint health, exercise, nutrition and community — sourced from Wikimedia Commons.","https://livingwitharthritis.org.uk/gallery","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/credits","credits","Image Credits & Attribution | Living With Arthritis UK","Image credits","Full attribution for the 50 Creative Commons images used across Living With Arthritis. Each entry credits the original creator, license and source.","https://livingwitharthritis.org.uk/credits","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/self-assessment","self-assessment","Arthritis Self-Assessment | Living With Arthritis UK","Personal arthritis self-assessment","Take our free arthritis self-assessment to get personalised exercise, diet and care recommendations based on your symptoms and goals.","https://livingwitharthritis.org.uk/self-assessment","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/buddy","buddy","Buddy Matching | Living With Arthritis UK","Find your arthritis buddy","Get paired with someone who's been there. Free arthritis buddy mentoring — share experiences, get support, build community.","https://livingwitharthritis.org.uk/buddy","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/newly-diagnosed","guides","Newly Diagnosed With Arthritis: Step-by-Step UK Guide","Newly diagnosed with arthritis? Your step-by-step guide","Newly diagnosed with arthritis? Step-by-step guide covering diagnosis, appointments, treatment options & resources. Expert-reviewed checklist.","https://livingwitharthritis.org.uk/guides/newly-diagnosed","indexable","Maxwell","Maxwell","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/treatments/drug-guide","treatments","Arthritis Medications: Plain-English Drug Guide | Living With Arthritis","Arthritis Medications: Plain-English Drug Guide","What each arthritis medication does, how long it takes to work, common side effects, and what to ask your prescriber — covering NSAIDs, DMARDs and biologics.","https://livingwitharthritis.org.uk/treatments/drug-guide","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/treatments/surgery-options","treatments","Arthritis Surgery: Joint Replacement & Alternatives | Living With Arthritis","Arthritis Surgery: Joint Replacement & Alternatives","Plain-English guide to surgery for arthritis — when it's considered, what to expect from hip and knee replacement, recovery times, risks, and how to prepare.","https://livingwitharthritis.org.uk/treatments/surgery-options","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/treatments/complementary-therapies","treatments","Complementary Therapies for Arthritis | Living With Arthritis","Complementary Therapies for Arthritis","Evidence-based overview of acupuncture, tai chi, yoga, hydrotherapy, massage, TENS and supplements — what works, what's safe, and what to expect.","https://livingwitharthritis.org.uk/treatments/complementary-therapies","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/insurance-coverage","guides","Treatment Access & Costs: UK Arthritis Care Guide | Living With Arthritis","Treatment Access & Costs: UK Arthritis Care Guide","What arthritis care costs in the UK, typical NHS waiting times, when private insurance helps (and when it doesn't), PIP claims and charity grants for equipment.","https://livingwitharthritis.org.uk/guides/insurance-coverage","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/work-with-arthritis","guides","Working With Arthritis: Your Rights, Adjustments & Flare Plans | Living With Arthritis","Working With Arthritis: Your Rights, Adjustments & Flare Plans","Reasonable adjustments, Access to Work, your legal protections under the Equality Act, and practical strategies for managing arthritis in any job.","https://livingwitharthritis.org.uk/guides/work-with-arthritis","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/guides/travel-with-arthritis","guides","Travel Tips for People With Arthritis | Living With Arthritis","Travel Tips for People With Arthritis","How to fly, drive and explore comfortably with arthritis — flight planning, travel insurance, taking medication abroad, in-journey pain control, and Blue Badge advice.","https://livingwitharthritis.org.uk/guides/travel-with-arthritis","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/tools/find-specialist","tools","Find a UK Arthritis Specialist | Living With Arthritis","Find a UK Arthritis Specialist","How to find a rheumatologist, physiotherapist or occupational therapist in the UK — official registers, GP referrals, self-referral routes and what to expect from each.","https://livingwitharthritis.org.uk/tools/find-specialist","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/community/connect-groups","community","Connect Groups: UK Arthritis Peer Support Communities | Living With Arthritis","Connect Groups: UK Arthritis Peer Support Communities","Free, volunteer-led peer support groups for people with arthritis across the UK — meet online or in person, by condition, life stage or location.","https://livingwitharthritis.org.uk/community/connect-groups","indexable","","","","","","","/community","","indexable",""
"https://livingwitharthritis.org.uk/events","events","Events & Webinars: Living With Arthritis | Living With Arthritis","Events & Webinars: Living With Arthritis","Monthly online webinars, condition Q&As, exercise demos and UK community days — all free, captioned, and led by clinicians and people living with arthritis.","https://livingwitharthritis.org.uk/events","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/podcasts","podcasts","The Living With Arthritis Podcast | Living With Arthritis","The Living With Arthritis Podcast","A new UK podcast on living well with arthritis — practical advice, expert interviews and real-life stories, hosted by a HCPC-registered physiotherapist.","https://livingwitharthritis.org.uk/podcasts","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/helpline","helpline","Support & Helpline: Talk to a Real Person | Living With Arthritis","Support & Helpline: Talk to a Real Person","Free UK arthritis helpline — email, call or WhatsApp. A real person responds within 2 working days for signposting, emotional support and help navigating services.","https://livingwitharthritis.org.uk/helpline","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/volunteer","volunteer","Volunteer With Living With Arthritis | Living With Arthritis","Volunteer With Living With Arthritis","Flexible UK volunteer roles for people living with arthritis — facilitate groups, support our helpline, review content. Training provided, expenses paid, no fixed hours.","https://livingwitharthritis.org.uk/volunteer","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/advocacy","advocacy","Patient Advocacy & Awareness | Living With Arthritis","Patient Advocacy & Awareness","Help shape arthritis research, services and public understanding by sharing your story, joining patient panels and contributing to consultations — strictly non-partisan.","https://livingwitharthritis.org.uk/advocacy","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/research","research","Arthritis Research at Living With Arthritis | Living With Arthritis","Arthritis Research at Living With Arthritis","Patient-priority arthritis research — seed grants, patient-and-public-involvement, UK clinical trials and transparent reporting, independent of commercial interests.","https://livingwitharthritis.org.uk/research","indexable","","","","","","","/","/research/clinical-trials|/research/grants","indexable",""
"https://livingwitharthritis.org.uk/research/clinical-trials","research","UK Arthritis Clinical Trials: How to Find & Join | Living With Arthritis","UK Arthritis Clinical Trials: How to Find & Join","Plain-English guide to UK arthritis clinical trials — how they work, how to find one near you, what to expect, your rights, and how trials are kept safe.","https://livingwitharthritis.org.uk/research/clinical-trials","indexable","","","","","","","/research","","indexable",""
"https://livingwitharthritis.org.uk/research/grants","research","Arthritis Research Grant Opportunities | Living With Arthritis","Arthritis Research Grant Opportunities","UK seed grants (£1k–£5k) for early-stage arthritis research with strong patient involvement — open to academic, clinical and patient-organisation co-applicants.","https://livingwitharthritis.org.uk/research/grants","indexable","","","","","","","/research","","indexable",""
"https://livingwitharthritis.org.uk/pets","pets","Pets & Arthritis Hub | Living With Arthritis UK","Pets Get Arthritis Too","Free UK guides to arthritis in dogs, cats, horses, llamas and alpacas — signs, vet treatments, weight, exercise and home adaptations.","https://livingwitharthritis.org.uk/pets","indexable","","","","","","","/","/pets/arthritis-in-cats|/pets/arthritis-in-dogs|/pets/arthritis-in-horses|/pets/arthritis-in-llamas-and-alpacas|/pets/home-adaptations-for-arthritic-pets|/pets/pet-weight-and-joint-health|/pets/senior-pet-exercise-guide|/pets/when-to-see-the-vet-pet-arthritis","indexable",""
"https://livingwitharthritis.org.uk/corporate-partnerships","corporate-partnerships","Corporate Partnerships | Living With Arthritis UK","Partner With Living With Arthritis UK","Partner with Living With Arthritis UK. Fund evidence-based employee wellness support and make a tax-deductible impact.","https://livingwitharthritis.org.uk/corporate-partnerships","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/glossary","glossary","Arthritis Glossary A–Z | Living With Arthritis UK","Arthritis Glossary A–Z","Plain-English definitions of arthritis, rheumatology and MSK terms — from DMARDs to synovium — reviewed for UK patients.","https://livingwitharthritis.org.uk/glossary","indexable","","","","","","","/","/glossary/ankylosis|/glossary/anti-ccp|/glossary/biologic|/glossary/cartilage|/glossary/corticosteroid|/glossary/crepitus|/glossary/crp|/glossary/dactylitis|/glossary/dmard|/glossary/enthesitis|/glossary/esr|/glossary/flare|/glossary/hla-b27|/glossary/joint-effusion|/glossary/morning-stiffness|/glossary/musculoskeletal|/glossary/nsaid|/glossary/osteophyte|/glossary/pannus|/glossary/physiotherapy-triage|/glossary/remission|/glossary/rheumatoid-factor|/glossary/seronegative|/glossary/subchondral|/glossary/synovium|/glossary/tophi|/glossary/uric-acid","indexable",""
"https://livingwitharthritis.org.uk/daily-tips/morning-stretches","daily-tips","Morning Stretches — Daily Living Tips | Living With Arthritis","Morning Stretches","Start each day with 5 minutes of gentle stretching to ease morning stiffness.","https://livingwitharthritis.org.uk/daily-tips/morning-stretches","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/daily-tips/stay-hydrated","daily-tips","Stay Hydrated — Daily Living Tips | Living With Arthritis","Stay Hydrated","Aim for 6-8 glasses of water daily — dehydration can worsen joint stiffness.","https://livingwitharthritis.org.uk/daily-tips/stay-hydrated","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/daily-tips/anti-inflammatory-snacks","daily-tips","Anti-inflammatory Snacks — Daily Living Tips | Living With Arthritis","Anti-inflammatory Snacks","Keep walnuts, berries, and dark leafy greens handy for quick, joint-friendly snacking.","https://livingwitharthritis.org.uk/daily-tips/anti-inflammatory-snacks","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/daily-tips/walk-20-minutes","daily-tips","20-Minute Daily Walk for Arthritis: Simple Pain Relief Routine — Daily Living Tips | Living With Arthritis","Walk 20 Minutes","Scientific-backed 20-minute walking routine to manage arthritis pain. Easy progressions, timing tips, and what to expect. Start today.","https://livingwitharthritis.org.uk/daily-tips/walk-20-minutes","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/daily-tips/prioritise-sleep","daily-tips","Prioritise Sleep — Daily Living Tips | Living With Arthritis","Prioritise Sleep","Quality sleep reduces inflammation — aim for 7-9 hours with a consistent schedule.","https://livingwitharthritis.org.uk/daily-tips/prioritise-sleep","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/daily-tips/pace-yourself","daily-tips","Pace Yourself — Daily Living Tips | Living With Arthritis","Pace Yourself","Balance activity with rest. Break tasks into smaller chunks to protect your joints.","https://livingwitharthritis.org.uk/daily-tips/pace-yourself","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/comp-1","product","Arthritis Compression Gloves | Living With Arthritis UK","Arthritis Compression Gloves","Fingerless copper-infused compression gloves for hand and finger joint support. Helps relieve pain and stiffness during daily activities.","https://livingwitharthritis.org.uk/product/comp-1","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/comp-2","product","Knee Compression Sleeve (Pair) | Living With Arthritis UK","Knee Compression Sleeve (Pair)","Breathable knee support sleeves with anti-slip design. Ideal for osteoarthritis knee pain, walking, and light exercise.","https://livingwitharthritis.org.uk/product/comp-2","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/comp-3","product","Wrist Support Brace | Living With Arthritis UK","Wrist Support Brace","Adjustable wrist brace with thumb spica for carpal tunnel and wrist arthritis. Comfortable for day and night wear.","https://livingwitharthritis.org.uk/product/comp-3","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/ex-1","product","Hand Grip Strengthener Set | Living With Arthritis UK","Hand Grip Strengthener Set","Adjustable hand grip exerciser with finger stretcher bands. Perfect for rebuilding hand strength and improving grip with arthritis.","https://livingwitharthritis.org.uk/product/ex-1","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/ex-2","product","Resistance Bands Set (5 Pack) | Living With Arthritis UK","Resistance Bands Set (5 Pack)","Low-impact exercise bands in varying resistance levels. Excellent for gentle joint-friendly strength training and physiotherapy at home.","https://livingwitharthritis.org.uk/product/ex-2","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/ex-3","product","Yoga Mat – Extra Thick 15mm | Living With Arthritis UK","Yoga Mat – Extra Thick 15mm","High-density cushioned exercise mat for joint protection during yoga, stretching, and floor exercises. Non-slip surface with carry strap.","https://livingwitharthritis.org.uk/product/ex-3","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/ex-4","product","Mini Exercise Pedal Bike | Living With Arthritis UK","Mini Exercise Pedal Bike","Compact under-desk pedal exerciser for low-impact leg and arm cycling. Adjustable resistance, perfect for seated exercises at home.","https://livingwitharthritis.org.uk/product/ex-4","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/sup-1","product","Glucosamine & Chondroitin Complex | Living With Arthritis UK","Glucosamine & Chondroitin Complex","High-strength joint support supplement with MSM, vitamin C, and turmeric. 120 tablets for a 2-month supply.","https://livingwitharthritis.org.uk/product/sup-1","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/sup-2","product","Turmeric Curcumin with Black Pepper","Turmeric Curcumin with Black Pepper","1500mg high-strength turmeric capsules with 95% curcuminoids and piperine for enhanced absorption. Natural anti-inflammatory support.","https://livingwitharthritis.org.uk/product/sup-2","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/sup-3","product","Omega-3 Fish Oil – 2000mg | Living With Arthritis UK","Omega-3 Fish Oil – 2000mg","High-strength EPA and DHA omega-3 capsules. Supports joint flexibility and helps reduce inflammation. 240 softgels, 4-month supply.","https://livingwitharthritis.org.uk/product/sup-3","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/sup-4","product","Collagen Peptides Powder | Living With Arthritis UK","Collagen Peptides Powder","Hydrolysed marine collagen for joint, skin, and bone health. Unflavoured, dissolves easily in hot or cold drinks. 300g tub.","https://livingwitharthritis.org.uk/product/sup-4","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/dl-1","product","Ergonomic Jar Opener | Living With Arthritis UK","Ergonomic Jar Opener","Multi-purpose jar and bottle opener designed for weak grip. Rubber-lined for easy twisting. Essential kitchen aid for arthritis.","https://livingwitharthritis.org.uk/product/dl-1","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/dl-2","product","Easy-Grip Cutlery Set | Living With Arthritis UK","Easy-Grip Cutlery Set","Weighted, non-slip cutlery with thick cushioned handles. Reduces hand strain when eating. Dishwasher safe, 3-piece set.","https://livingwitharthritis.org.uk/product/dl-2","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/dl-3","product","Button Hook & Zipper Pull | Living With Arthritis UK","Button Hook & Zipper Pull","Dressing aid set for people with limited hand dexterity. Makes getting dressed independently easier and less painful.","https://livingwitharthritis.org.uk/product/dl-3","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/pr-1","product","Electric Heated Knee Wrap | Living With Arthritis UK","Electric Heated Knee Wrap","Adjustable heated knee brace with 3 heat settings. Provides soothing warmth to reduce joint pain and morning stiffness.","https://livingwitharthritis.org.uk/product/pr-1","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/pr-2","product","TENS Machine – Pain Relief | Living With Arthritis UK","TENS Machine – Pain Relief","Dual-channel TENS unit with 8 electrode pads and 25 modes. Clinically proven drug-free pain relief for joints and muscles.","https://livingwitharthritis.org.uk/product/pr-2","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/pr-3","product","Hot & Cold Gel Pack (Set of 2) | Living With Arthritis UK","Hot & Cold Gel Pack (Set of 2)","Reusable gel packs for hot or cold therapy. Flexible even when frozen, with soft cloth cover. Ideal for knees, hands, and shoulders.","https://livingwitharthritis.org.uk/product/pr-3","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/mob-1","product","Foldable Walking Stick with LED | Living With Arthritis UK","Foldable Walking Stick with LED","Lightweight aluminium folding cane with LED torch, adjustable height, and ergonomic handle. Folds small enough for a handbag.","https://livingwitharthritis.org.uk/product/mob-1","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/product/mob-2","product","Long-Handle Shoe Horn | Living With Arthritis UK","Long-Handle Shoe Horn","Extra-long 58cm shoe horn so you never need to bend down. Stainless steel with ergonomic handle, perfect for hip and knee arthritis.","https://livingwitharthritis.org.uk/product/mob-2","indexable","","","","","","","/","","indexable",""
"https://livingwitharthritis.org.uk/arthritis-support/london","arthritis-support","Arthritis Support in London | Living With Arthritis UK","Arthritis Support in London","Find arthritis support, rheumatology services, and local exercise programmes in London.","https://livingwitharthritis.org.uk/arthritis-support/london","indexable","","","2026-07-11","","arthritis London","rheumatology London|arthritis support London|London Region rheumatology|arthritis help Greater London","/arthritis-support","/arthritis-support/london/osteoarthritis|/arthritis-support/london/psoriatic-arthritis|/arthritis-support/london/rheumatoid-arthritis","indexable",""
"https://livingwitharthritis.org.uk/arthritis-support/birmingham","arthritis-support","Arthritis Support in Birmingham | Living With Arthritis UK","Arthritis Support in Birmingham","Access arthritis help in Birmingham including rheumatology clinics, physiotherapy, and community support.","https://livingwitharthritis.org.uk/arthritis-support/birmingham","indexable","","","2026-07-11","","arthritis Birmingham","rheumatology Birmingham|arthritis support Birmingham|University Hospitals Birmingham rheumatology|arthritis help West Midlands","/arthritis-support","/arthritis-support/birmingham/osteoarthritis|/arthritis-support/birmingham/psoriatic-arthritis|/arthritis-support/birmingham/rheumatoid-arthritis","indexable",""
